Post Date,Due Date,Encoded Name,Invoice #,Charge Category,Charge Detail,Program,Program Schedule,Billing Term,Original Charge,Discount 1,Discount 2,Discount 3,Discount 4,Discount Amount,Original Charge Amount,Adjustment Amount,Current Charge Amount,Encoded Name
6/26/2023,7/1/2023,UO109,48079445,Tuition,,Toddler,FD,Monthly,"$1,100.00 ",,,,,($814.00),$286.00 , $-   ,$286.00 ,UO109
6/26/2023,7/1/2023,VA179,48079683,Tuition,,Primary,FD,Monthly,"$1,000.00 ",,,,,"($1,000.00)", $-   , $-   , $-   ,VA179
6/26/2023,7/1/2023,VB388,48081442,Tuition,,Primary,FD,Monthly,"$1,000.00 ",Sibling / family discount,,,,($50.00),$950.00 , $-   ,$950.00 ,VB388
6/26/2023,7/1/2023,WN777,48086072,Tuition,,Infant,FD,Monthly,"$1,155.00 ",Old Price Discount, Healthcare Worker,,,($110.00),"$1,045.00 ", $-   ,"$1,045.00 ",WN777
6/26/2023,7/1/2023,WM146,55052496,Tuition,,Toddler,FD,Monthly,"$1,100.00 ",Military Discount,,,,($55.00),"$1,045.00 ", $-   ,"$1,045.00 ",WM146
6/26/2023,7/1/2023,YN891,48079224,Tuition,,Toddler,FD,Monthly,"$1,100.00 ",Healthcare Worker,,,,($55.00),"$1,045.00 ", $-   ,"$1,045.00 ",YN891
6/26/2023,7/1/2023,YS461,48079625,Tuition,,Primary,FD,Monthly,"$1,000.00 ",Old Price Discount, Sibling / family discount,,,($97.50),$902.50 , $-   ,$902.50 ,YS461
6/26/2023,7/1/2023,ZZ428,59344039,Tuition,,Primary,FD,Monthly,"$1,000.00 ",,,,,"($1,000.00)", $-   , $-   , $-   ,ZZ428
6/26/2023,7/1/2023,ZJ591,58038563,Tuition,,Toddler,FD,Monthly,"$1,100.00 ",Old Price Discount,,,,($50.00),"$1,050.00 ", $-   ,"$1,050.00 ",ZJ591
6/26/2023,7/1/2023,ZC300,59144709,Tuition,,Primary,FD,Monthly,"$1,000.00 ",,,,, $-   ,"$1,000.00 ","($1,000.00)", $-   ,ZC300
6/26/2023,7/1/2023,ZJ754,58307149,Tuition,,Toddler,FD,Monthly,"$1,100.00 ",,,,, $-   ,"$1,100.00 ", $-   ,"$1,100.00 ",ZJ754
6/26/2023,7/1/2023,ZU852,51060426,Tuition,,Toddler,FD,Monthly,"$1,100.00 ",,,,, $-   ,"$1,100.00 ", $-   ,"$1,100.00 ",ZU852
6/28/2023,7/3/2023,CJ431,48294731,Tuition,,Infant,FD,Monthly,"$1,155.00 ",,,,,"($1,129.00)",$26.00 ,($26.00), $-   ,CJ431
7/5/2023,7/5/2023,AA457,65275672,Tuition,,Elementary,FD,Monthly,"$1,050.00 ",,,,, $-   ,"$1,050.00 ", $-   ,"$1,050.00 ",AA457
6/30/2023,7/5/2023,CE590,62592274,Tuition,,Toddler,FD,Monthly,"$1,100.00 ",Healthcare Worker,,,,($55.00),"$1,045.00 ", $-   ,"$1,045.00 ",CE590
6/30/2023,7/5/2023,GH838,60758782,Tuition,,Elementary,FD,Monthly,"$1,050.00 ",,,,, $-   ,"$1,050.00 ", $-   ,"$1,050.00 ",GH838
7/5/2023,7/5/2023,KA910,65275551,Tuition,,Elementary,FD,Monthly,"$1,050.00 ",Sibling / family discount,,,,($52.50),$997.50 , $-   ,$997.50 ,KA910
6/30/2023,7/5/2023,RM321,64626406,Tuition,,Infant,FD,Monthly,"$1,155.00 ",,,,, $-   ,"$1,155.00 ", $-   ,"$1,155.00 ",RM321
6/30/2023,7/5/2023,ZF331,53825052,Tuition,,Elementary,5SD,Monthly,"$1,000.00 ",,,,, $-   ,"$1,000.00 ", $-   ,"$1,000.00 ",ZF331
7/5/2023,7/7/2023,AB434,57357570,Tuition,CCA,Infant,FD,Monthly,$448.00 ,,,,, $-   ,$448.00 , $-   ,$448.00 ,AB434
7/5/2023,7/7/2023,AJ701,57357946,Tuition,CCA,Primary,FD,Monthly,$400.00 ,,,,, $-   ,$400.00 ,($400.00), $-   ,AJ701
7/5/2023,7/7/2023,BI788,57358662,Tuition,CCA,Toddler,FD,Monthly,$424.00 ,,,,, $-   ,$424.00 , $-   ,$424.00 ,BI788
7/5/2023,7/7/2023,BV903,57358751,Tuition,CCA,Infant,FD,Monthly,$448.00 ,,,,,($148.00),$300.00 ,($300.00), $-   ,BV903
7/5/2023,7/7/2023,CJ431,57357989,Tuition,CCA,Infant,FD,Monthly,$448.00 ,,,,,($11.00),$437.00 ,($437.00), $-   ,CJ431
7/5/2023,7/7/2023,CM826,57357223,Tuition,CCA,Infant,FD,Monthly,$448.00 ,,,,,($70.50),$377.50 ,($377.50), $-   ,CM826
7/5/2023,7/7/2023,ET995,57358857,Tuition,CCA,Elementary,FD,Monthly,$315.70 ,,,,, $-   ,$315.70 ,($315.70), $-   ,ET995
7/5/2023,7/7/2023,HT997,57358810,Tuition,CCA,Toddler,FD,Monthly,$424.00 ,,,,, $-   ,$424.00 , $-   ,$424.00 ,HT997
7/5/2023,7/7/2023,HT169,57358898,Tuition,CCA,Infant,FD,Monthly,$448.00 ,,,,, $-   ,$448.00 , $-   ,$448.00 ,HT169
7/5/2023,7/7/2023,JF474,57358568,Tuition,CCA,Toddler,FD,Monthly,$424.00 ,,,,,($143.00),$281.00 ,($281.00), $-   ,JF474
7/5/2023,7/7/2023,LJ120,57357893,Tuition,CCA,Toddler,FD,Monthly,$424.00 ,,,,, $-   ,$424.00 ,($424.00), $-   ,LJ120
7/5/2023,7/7/2023,NH274,57357815,Tuition,CCA,Elementary,FD,Monthly,$315.70 ,,,,,($55.50),$260.20 ,($260.20), $-   ,NH274
7/2/2023,7/7/2023,RE896,64625707,Tuition,CCA,Primary,FD,Monthly,$400.00 ,,,,, $-   ,$400.00 , $-   ,$400.00 ,RE896
7/5/2023,7/7/2023,RE750,57359001,Tuition,CCA,Infant,FD,Monthly,$448.00 ,,,,,($239.00),$209.00 ,($209.00), $-   ,RE750
7/5/2023,7/7/2023,TL619,57358312,Tuition,CCA,Toddler,FD,Monthly,$424.00 ,,,,,($4.00),$420.00 ,($420.00), $-   ,TL619
7/5/2023,7/7/2023,UO109,57356920,Tuition,CCA,Toddler,FD,Monthly,$424.00 ,,,,,($143.00),$281.00 ,($281.00), $-   ,UO109
7/2/2023,7/7/2023,ZZ428,64626064,Tuition,CCA,Primary,FD,Monthly,$400.00 ,,,,, $-   ,$400.00 , $-   ,$400.00 ,ZZ428
7/5/2023,7/10/2023,AC894,65276932,Tuition,CCA,Toddler,FD,Monthly,$424.00 ,,,,,($420.00),$4.00 , $-   ,$4.00 ,AC894
7/10/2023,7/10/2023,CJ431,66757873,Tuition,CCA,Infant,FD,Monthly,$448.00 ,,,,,($405.00),$43.00 , $-   ,$43.00 ,CJ431
7/13/2023,7/13/2023,TK549,67193538,Tuition,,Primary,3SD,Monthly,$900.00 ,Waiver, Healthcare Worker,,,($467.75),$432.25 , $-   ,$432.25 ,TK549
7/12/2023,7/17/2023,MR459,58038859,Tuition,,Infant,FD,Monthly,$580.00 ,,,,, $-   ,$580.00 ,($580.00), $-   ,MR459
7/12/2023,7/17/2023,YS128,58052961,Tuition,,Primary,FD,Monthly,$505.00 ,,,,, $-   ,$505.00 , $-   ,$505.00 ,YS128
7/18/2023,7/18/2023,LM861,69283295,Tuition,,Elementary,FD,Monthly,"$1,050.00 ",Sibling / family discount,,,,($52.50),$997.50 ,($997.50), $-   ,LM861
7/20/2023,7/20/2023,ZT667,70111286,Tuition,,Primary,FD,Monthly,"$1,000.00 ",Waiver,,,,($680.00),$320.00 ,($16.00),$304.00 ,ZT667
7/19/2023,7/21/2023,AB434,58270401,Tuition,CCA,Infant,FD,Monthly,$448.00 ,,,,, $-   ,$448.00 , $-   ,$448.00 ,AB434
7/19/2023,7/21/2023,AJ701,58270407,Tuition,CCA,Primary,FD,Monthly,$400.00 ,,,,, $-   ,$400.00 ,($400.00), $-   ,AJ701
7/19/2023,7/21/2023,BI788,58270411,Tuition,CCA,Toddler,FD,Monthly,$424.00 ,,,,, $-   ,$424.00 ,($424.00), $-   ,BI788
7/19/2023,7/21/2023,BV903,58270412,Tuition,CCA,Infant,FD,Monthly,$448.00 ,,,,,($148.00),$300.00 ,($300.00), $-   ,BV903
7/19/2023,7/21/2023,CJ431,58270408,Tuition,CCA,Infant,FD,Monthly,$448.00 ,,,,,($11.00),$437.00 ,($437.00), $-   ,CJ431
7/19/2023,7/21/2023,CM826,58270398,Tuition,CCA,Infant,FD,Monthly,$448.00 ,,,,,($70.50),$377.50 ,($377.50), $-   ,CM826
7/19/2023,7/21/2023,ET995,58270417,Tuition,CCA,Elementary,FD,Monthly,$315.70 ,,,,, $-   ,$315.70 ,($315.70), $-   ,ET995
7/19/2023,7/21/2023,HT997,58270413,Tuition,CCA,Toddler,FD,Monthly,$424.00 ,,,,, $-   ,$424.00 , $-   ,$424.00 ,HT997
7/19/2023,7/21/2023,HT169,58255790,Tuition,CCA,Infant,FD,Monthly,$448.00 ,,,,, $-   ,$448.00 , $-   ,$448.00 ,HT169
7/19/2023,7/21/2023,JF474,58270410,Tuition,CCA,Toddler,FD,Monthly,$424.00 ,,,,,($143.00),$281.00 ,($281.00), $-   ,JF474
7/19/2023,7/21/2023,LJ120,58270405,Tuition,CCA,Toddler,FD,Monthly,$424.00 ,,,,, $-   ,$424.00 ,($424.00), $-   ,LJ120
7/19/2023,7/21/2023,NH274,58270403,Tuition,CCA,Elementary,FD,Monthly,$315.70 ,,,,,($55.50),$260.20 ,($260.20), $-   ,NH274
7/16/2023,7/21/2023,RE896,64625708,Tuition,CCA,Primary,FD,Monthly,$400.00 ,,,,, $-   ,$400.00 , $-   ,$400.00 ,RE896
7/19/2023,7/21/2023,RE750,58270415,Tuition,CCA,Infant,FD,Monthly,$448.00 ,,,,,($239.00),$209.00 ,($209.00), $-   ,RE750
7/19/2023,7/21/2023,TL619,58270406,Tuition,CCA,Toddler,FD,Monthly,$424.00 ,,,,,($4.00),$420.00 ,($420.00), $-   ,TL619
7/19/2023,7/21/2023,UO109,58270397,Tuition,CCA,Toddler,FD,Monthly,$424.00 ,,,,,($143.00),$281.00 ,($281.00), $-   ,UO109
7/16/2023,7/21/2023,ZZ428,64626065,Tuition,CCA,Primary,FD,Monthly,$400.00 ,,,,, $-   ,$400.00 , $-   ,$400.00 ,ZZ428
7/26/2023,7/26/2023,AE928,71373637,Tuition,CCA,Elementary,FD,Monthly,$384.00 ,Waiver,,,,($192.00),$192.00 , $-   ,$192.00 ,AE928
7/26/2023,7/26/2023,AE928,71373698,Tuition,CCA,Elementary,FD,Monthly,$384.00 ,,,,, $-   ,$384.00 , $-   ,$384.00 ,AE928
7/26/2023,7/26/2023,AJ701,71371300,Tuition,CCA,Primary,FD,Monthly,$400.00 ,,,,,($322.01),$77.99 , $-   ,$77.99 ,AJ701
7/26/2023,7/26/2023,AJ701,71371237,Tuition,CCA,Primary,FD,Monthly,$400.00 ,,,,,($322.01),$77.99 ,($77.99), $-   ,AJ701
7/26/2023,7/26/2023,AC894,71373332,Tuition,CCA,Toddler,FD,Monthly,$424.00 ,Waiver, CCA Copay,,,($212.95),$211.05 , $-   ,$211.05 ,AC894
7/26/2023,7/26/2023,BI788,71372869,Tuition,CCA,Toddler,FD,Monthly,$424.00 ,Waiver,,,,($212.00),$212.00 , $-   ,$212.00 ,BI788
7/26/2023,7/26/2023,BV903,71373026,Tuition,CCA,Infant,FD,Monthly,$448.00 ,, Waiver,,,($291.27),$156.73 , $-   ,$156.73 ,BV903
7/26/2023,7/26/2023,BV903,71372945,Tuition,CCA,Infant,FD,Monthly,$448.00 ,,,,,($134.55),$313.45 , $-   ,$313.45 ,BV903
7/26/2023,7/26/2023,BG645,71370485,Tuition,CCA,Primary,FD,Monthly,$400.00 ,,,,,($133.10),$266.90 , $-   ,$266.90 ,BG645
7/26/2023,7/26/2023,BG645,71370426,Tuition,CCA,Primary,FD,Monthly,$400.00 ,,,,,($130.00),$270.00 , $-   ,$270.00 ,BG645
7/26/2023,7/26/2023,CJ431,71370741,Tuition,CCA,Infant,FD,Monthly,$448.00 ,,,,,($11.82),$436.18 , $-   ,$436.18 ,CJ431
7/26/2023,7/26/2023,CJ431,71370890,Tuition,CCA,Infant,FD,Monthly,$448.00 ,,,,,($11.53),$436.47 , $-   ,$436.47 ,CJ431
7/26/2023,7/26/2023,CM826,71366395,Tuition,CCA,Infant,FD,Monthly,$448.00 ,,,,,($65.62),$382.38 , $-   ,$382.38 ,CM826
7/26/2023,7/26/2023,CM826,71366326,Tuition,CCA,Infant,FD,Monthly,$448.00 ,,,,,($64.09),$383.91 , $-   ,$383.91 ,CM826
7/26/2023,7/26/2023,ET995,71371747,Tuition,CCA,Elementary,FD,Monthly,$384.00 ,,,,, $-   ,$384.00 , $-   ,$384.00 ,ET995
7/26/2023,7/26/2023,ET995,71371711,Tuition,CCA,Elementary,FD,Monthly,$384.00 ,,,,, $-   ,$384.00 , $-   ,$384.00 ,ET995
7/26/2023,7/26/2023,GA624,71364966,Tuition,CCA,Elementary,FD,Monthly,$384.00 ,,,,, $-   ,$384.00 , $-   ,$384.00 ,GA624
7/26/2023,7/26/2023,GA624,71364939,Tuition,CCA,Elementary,FD,Monthly,$384.00 ,,,,, $-   ,$384.00 , $-   ,$384.00 ,GA624
7/26/2023,7/26/2023,JF474,71372405,Tuition,CCA,Primary,FD,Monthly,$400.00 ,,,,,($133.10),$266.90 , $-   ,$266.90 ,JF474
7/26/2023,7/26/2023,JF474,71372363,Tuition,CCA,Primary,FD,Monthly,$400.00 ,,,,,($130.00),$270.00 , $-   ,$270.00 ,JF474
7/26/2023,7/26/2023,LB193,71370622,Tuition,CCA,Toddler,FD,Monthly,$424.00 ,,,,,($133.00),$291.00 , $-   ,$291.00 ,LB193
7/26/2023,7/26/2023,LB193,71370553,Tuition,CCA,Toddler,FD,Monthly,$424.00 ,,,,,($130.00),$294.00 , $-   ,$294.00 ,LB193
7/26/2023,7/26/2023,LJ120,71371108,Tuition,CCA,Toddler,FD,Monthly,$424.00 ,,,,,($341.33),$82.67 , $-   ,$82.67 ,LJ120
7/26/2023,7/26/2023,NA786,71365542,Tuition,CCA,Infant,FD,Monthly,$448.00 ,,,,, $-   ,$448.00 , $-   ,$448.00 ,NA786
7/26/2023,7/26/2023,NA786,71365504,Tuition,CCA,Infant,FD,Monthly,$448.00 ,,,,, $-   ,$448.00 , $-   ,$448.00 ,NA786
7/26/2023,7/26/2023,NH274,71370299,Tuition,CCA,Elementary,FD,Monthly,$384.00 ,,,,,($51.66),$332.34 , $-   ,$332.34 ,NH274
7/26/2023,7/26/2023,NH274,71370199,Tuition,CCA,Elementary,FD,Monthly,$384.00 ,,,,,($50.45),$333.55 , $-   ,$333.55 ,NH274
7/26/2023,7/26/2023,RM957,71373775,Tuition,CCA,Elementary,FD,Monthly,$384.00 ,Waiver,,,,($192.00),$192.00 , $-   ,$192.00 ,RM957
7/26/2023,7/26/2023,RM957,71373838,Tuition,CCA,Elementary,FD,Monthly,$384.00 ,,,,, $-   ,$384.00 , $-   ,$384.00 ,RM957
7/26/2023,7/26/2023,RE750,71374068,Tuition,CCA,Infant,FD,Monthly,$448.00 ,,,,,($222.45),$225.55 , $-   ,$225.55 ,RE750
7/26/2023,7/26/2023,RE750,71373964,Tuition,CCA,Infant,FD,Monthly,$448.00 ,,,,,($217.27),$230.73 , $-   ,$230.73 ,RE750
7/26/2023,7/26/2023,RA133,71365100,Tuition,CCA,Elementary,FD,Monthly,$192.00 ,,,,, $-   ,$192.00 ,($192.00), $-   ,RA133
7/26/2023,7/26/2023,RA133,71365099,Tuition,CCA,Elementary,FD,Monthly,$192.00 ,,,,, $-   ,$192.00 ,($192.00), $-   ,RA133
7/26/2023,7/26/2023,RA133,71365299,Tuition,CCA,Elementary,FD,Monthly,$384.00 ,,,,, $-   ,$384.00 , $-   ,$384.00 ,RA133
7/26/2023,7/26/2023,RA133,71365129,Tuition,CCA,Elementary,FD,Monthly,$384.00 ,,,,, $-   ,$384.00 , $-   ,$384.00 ,RA133
7/26/2023,7/26/2023,TL619,71372131,Tuition,CCA,Toddler,FD,Monthly,$424.00 ,,,,,($95.40),$328.60 , $-   ,$328.60 ,TL619
7/26/2023,7/26/2023,TL619,71372073,Tuition,CCA,Toddler,FD,Monthly,$424.00 ,,,,,($93.18),$330.82 , $-   ,$330.82 ,TL619
7/26/2023,7/26/2023,UO109,71366165,Tuition,CCA,Toddler,FD,Monthly,$424.00 ,,,,,($133.10),$290.90 , $-   ,$290.90 ,UO109
7/26/2023,7/26/2023,UO109,71366191,Tuition,CCA,Toddler,FD,Monthly,$424.00 ,,,,,($130.00),$294.00 , $-   ,$294.00 ,UO109
7/26/2023,7/26/2023,VA179,71372656,Tuition,CCA,Primary,FD,Monthly,$400.00 ,,,,, $-   ,$400.00 , $-   ,$400.00 ,VA179
7/26/2023,7/26/2023,VA179,71372616,Tuition,CCA,Primary,FD,Monthly,$400.00 ,,,,, $-   ,$400.00 , $-   ,$400.00 ,VA179
7/22/2023,8/1/2023,AJ157,65369272,Tuition,,Primary,5SD,Monthly,"$1,000.00 ",Old Price Discount, Sibling / family discount,,,($97.50),$902.50 , $-   ,$902.50 ,AJ157
7/22/2023,8/1/2023,AB723,65369724,Tuition,,Primary,FD,2 Installments,"$6,111.00 ",,,,, $-   ,"$6,111.00 ","($6,111.00)", $-   ,AB723
7/22/2023,8/1/2023,AA828,65366626,Tuition,,Toddler,5SD,Monthly,"$1,100.00 ",Waiver,,,,($550.00),$550.00 , $-   ,$550.00 ,AA828
7/22/2023,8/1/2023,AO557,69702174,Tuition,,Primary,5SD,Monthly,"$1,000.00 ",Old Price Discount,,,,($50.00),$950.00 , $-   ,$950.00 ,AO557
7/22/2023,8/1/2023,AB434,66758018,Tuition,CCA,Infant,FD,Monthly,$448.00 ,,,,,($448.00), $-   , $-   , $-   ,AB434
7/22/2023,8/1/2023,AK459,65363139,Tuition,,Toddler,FD,Monthly,"$1,155.00 ",Sibling / family discount,,,,($57.75),"$1,097.25 ",($107.25),$990.00 ,AK459
7/22/2023,8/1/2023,AG289,66757440,Tuition,,Elementary,FD,Monthly,"$1,155.00 ",Employee discount,,,,"($1,155.00)", $-   , $-   , $-   ,AG289
7/22/2023,8/1/2023,AJ732,66756079,Tuition,,Primary,FD,Monthly,"$1,050.00 ",Old Price Discount, Employee discount,,,"($1,050.00)", $-   , $-   , $-   ,AJ732
7/27/2023,8/1/2023,AJ732,52552041,Tuition,,Primary,FD,Monthly,$950.00 ,Employee discount,,,,($950.00), $-   , $-   , $-   ,AJ732
7/22/2023,8/1/2023,AQ505,69701871,Tuition,,Primary,FD,Monthly,"$1,050.00 ",Old Price Discount, Sibling / family discount,,,($100.00),$950.00 , $-   ,$950.00 ,AQ505
7/22/2023,8/1/2023,AF115,65364708,Tuition,,Toddler,FD,Monthly,"$1,155.00 ",Old Price Discount,,,,($55.00),"$1,100.00 ", $-   ,"$1,100.00 ",AF115
7/22/2023,8/1/2023,AA667,21593441,Tuition,,Middle/High,FD,Monthly,$575.00 ,,,,, $-   ,$575.00 , $-   ,$575.00 ,AA667
7/27/2023,8/1/2023,AB206,53749530,Tuition,,Primary,FD,Monthly,"$1,000.00 ",Employee discount,,,,"($1,000.00)", $-   , $-   , $-   ,AB206
7/22/2023,8/1/2023,AJ150,65770268,Tuition,,Elementary,5SD,Monthly,"$1,102.50 ",Sibling / family discount, Waiver,,,($578.81),$523.69 , $-   ,$523.69 ,AJ150
7/22/2023,8/1/2023,AQ336,65769761,Tuition,,Elementary,5SD,Monthly,"$1,102.50 ",Old Price Discount, Military Discount,,,($152.50),$950.00 ,($950.00), $-   ,AQ336
7/22/2023,8/1/2023,AA675,65369547,Tuition,,Primary,FD,Monthly,"$1,050.00 ",Old Price Discount,,,,($50.00),"$1,000.00 ",($50.00),$950.00 ,AA675
7/22/2023,8/1/2023,AB584,65770102,Tuition,,Elementary,FD,Monthly,"$1,155.00 ",Old Price Discount, Sibling / family discount,,,($157.50),$997.50 , $-   ,$997.50 ,AB584
7/10/2023,8/1/2023,AP659,66753000,Tuition,,Primary,FD,Monthly,"$1,050.00 ",Waiver,,,,($855.00),$195.00 ,($20.00),$175.00 ,AP659
7/22/2023,8/1/2023,AT168,65364728,Tuition,,Toddler,FD,Monthly,"$1,155.00 ",Old Price Discount,,,,($55.00),"$1,100.00 ",($50.00),"$1,050.00 ",AT168
7/22/2023,8/1/2023,AJ582,65769765,Tuition,,Elementary,5SD,Monthly,"$1,102.50 ",Old Price Discount,,,,($102.50),"$1,000.00 ",($50.00),$950.00 ,AJ582
7/22/2023,8/1/2023,AM803,66754958,Tuition,,Toddler,5SD,2 Installments,"$6,402.00 ",Old Price Discount,,,,"($1,309.50)","$5,092.50 ","($5,092.50)", $-   ,AM803
7/22/2023,8/1/2023,AA246,65369251,Tuition,,Primary,5SD,Monthly,"$1,000.00 ",Sibling / family discount, Waiver,,,($525.00),$475.00 , $-   ,$475.00 ,AA246
7/22/2023,8/1/2023,AS333,65769637,Tuition,,Elementary,FD,Monthly,"$1,155.00 ",Old Price Discount,,,,($105.00),"$1,050.00 ","($1,050.00)", $-   ,AS333
7/22/2023,8/1/2023,AS333,69697815,Tuition,,Primary,FD,Monthly,"$1,050.00 ",Old Price Discount, Friends & Family,,,($100.00),$950.00 , $-   ,$950.00 ,AS333
7/22/2023,8/1/2023,AM420,65365934,Tuition,,Toddler,FD,Monthly,"$1,155.00 ",Old Price Discount, Sibling / family discount,,,($110.00),"$1,045.00 ", $-   ,"$1,045.00 ",AM420
7/22/2023,8/1/2023,AH405,65363159,Tuition,,Toddler,FD,Monthly,"$1,155.00 ",Old Price Discount, Sibling / family discount,,,($110.00),"$1,045.00 ",($47.50),$997.50 ,AH405
7/22/2023,8/1/2023,AJ459,69701017,Tuition,,Primary,FD,Monthly,"$1,050.00 ",Old Price Discount,,,,($50.00),"$1,000.00 ", $-   ,"$1,000.00 ",AJ459
7/27/2023,8/1/2023,AC894,65276959,Tuition,CCA,Toddler,FD,Monthly,$424.00 ,,,,,($138.00),$286.00 , $-   ,$286.00 ,AC894
8/1/2023,8/1/2023,BS238,72453313,Tuition,,Elementary,FD,Monthly,"$1,155.00 ",Old Price Discount, Sibling / family discount, Teacher Discount,,($207.37),$947.63 ,($45.13),$902.50 ,BS238
7/22/2023,8/1/2023,BS238,67192480,Tuition,,Elementary,FD,2 Installments,"$5,665.00 ",Old Price Discount, Sibling / family discount, Teacher Discount,,"($1,069.01)","$4,595.99 ","($4,595.99)", $-   ,BS238
7/22/2023,8/1/2023,BT640,65769769,Tuition,,Elementary,5SD,Monthly,"$1,102.50 ",Old Price Discount, Friends & Family,,,($402.50),$700.00 ,($700.00), $-   ,BT640
7/27/2023,8/1/2023,BG645,57355771,Tuition,CCA,Primary,FD,Monthly,$286.00 ,,,,, $-   ,$286.00 ,($286.00), $-   ,BG645
7/22/2023,8/1/2023,CJ431,66757909,Tuition,CCA,Infant,FD,Monthly,$448.00 ,,,,,($400.00),$48.00 , $-   ,$48.00 ,CJ431
7/22/2023,8/1/2023,CK660,65369247,Tuition,,Primary,5SD,Monthly,"$1,000.00 ",,,,, $-   ,"$1,000.00 ","($1,000.00)", $-   ,CK660
7/22/2023,8/1/2023,CC948,65364716,Tuition,,Toddler,FD,Monthly,"$1,155.00 ",Sibling / family discount,,,,($57.75),"$1,097.25 ", $-   ,"$1,097.25 ",CC948
7/22/2023,8/1/2023,CE590,65365910,Tuition,,Toddler,FD,Monthly,"$1,155.00 ",Healthcare Worker,,,,($57.75),"$1,097.25 ", $-   ,"$1,097.25 ",CE590
7/22/2023,8/1/2023,CM826,66758378,Tuition,CCA,Infant,FD,Monthly,$448.00 ,,,,,($305.00),$143.00 ,($143.00), $-   ,CM826
7/27/2023,8/1/2023,CM826,57357431,Tuition,,Infant,FD,Monthly,$143.00 ,,,,, $-   ,$143.00 , $-   ,$143.00 ,CM826
7/22/2023,8/1/2023,DH547,65769622,Tuition,,Elementary,FD,Monthly,"$1,155.00 ",Old Price Discount,,,,($105.00),"$1,050.00 ","($1,050.00)", $-   ,DH547
7/22/2023,8/1/2023,DT181,65358676,Tuition,,Infant,FD,Monthly,"$1,400.00 ",Old Price Discount,,,,($245.00),"$1,155.00 ","($1,155.00)", $-   ,DT181
7/22/2023,8/1/2023,DA466,65369214,Tuition,,Primary,5HD,Monthly,$950.00 ,Old Price Discount, Corporate Discount,,,($95.00),$855.00 , $-   ,$855.00 ,DA466
7/22/2023,8/1/2023,DS619,65358662,Tuition,,Infant,FD,Monthly,"$1,400.00 ",,,,, $-   ,"$1,400.00 ",($245.00),"$1,155.00 ",DS619
7/22/2023,8/1/2023,DM302,65369567,Tuition,,Primary,FD,Monthly,"$1,050.00 ",Old Price Discount, Sibling / family discount,,,($100.00),$950.00 ,($47.50),$902.50 ,DM302
7/22/2023,8/1/2023,DM499,65364732,Tuition,,Toddler,FD,Monthly,"$1,155.00 ",Old Price Discount, Corporate Discount,,,($110.00),"$1,045.00 ",($47.50),$997.50 ,DM499
7/22/2023,8/1/2023,DE784,67192365,Tuition,,Elementary,FD,1 Installment,"$11,000.00 ",Old Price Discount, Sibling / family discount,,,"($1,523.75)","$9,476.25 ", $-   ,"$9,476.25 ",DE784
7/22/2023,8/1/2023,ET995,66758140,Tuition,CCA,Elementary,FD,Monthly,$315.70 ,,,,,($315.70), $-   , $-   , $-   ,ET995
7/22/2023,8/1/2023,ES118,65365959,Tuition,,Toddler,FD,Monthly,"$1,155.00 ",Old Price Discount,,,,($55.00),"$1,100.00 ", $-   ,"$1,100.00 ",ES118
7/22/2023,8/1/2023,EN878,69702228,Tuition,,Primary,5SD,Monthly,"$1,000.00 ",Old Price Discount,,,,($50.00),$950.00 , $-   ,$950.00 ,EN878
7/22/2023,8/1/2023,EH577,65369591,Tuition,,Primary,FD,Monthly,"$1,050.00 ",Old Price Discount, Healthcare Worker,,,($100.00),$950.00 ,($950.00), $-   ,EH577
7/22/2023,8/1/2023,ER947,65369535,Tuition,,Primary,FD,Monthly,"$1,050.00 ",,,,, $-   ,"$1,050.00 ", $-   ,"$1,050.00 ",ER947
7/22/2023,8/1/2023,ET629,65369511,Tuition,,Primary,FD,Monthly,"$1,050.00 ",Old Price Discount, Sibling / family discount,,,($100.00),$950.00 ,($47.50),$902.50 ,ET629
7/22/2023,8/1/2023,EF185,65364700,Tuition,,Toddler,FD,Monthly,"$1,155.00 ",Old Price Discount, Teacher Discount,,,($110.00),"$1,045.00 ",($47.50),$997.50 ,EF185
7/22/2023,8/1/2023,EK601,65369587,Tuition,,Primary,FD,Monthly,"$1,050.00 ",,,,, $-   ,"$1,050.00 ", $-   ,"$1,050.00 ",EK601
7/22/2023,8/1/2023,EC567,69697647,Tuition,,Infant,FD,Monthly,"$1,400.00 ",,,,, $-   ,"$1,400.00 ", $-   ,"$1,400.00 ",EC567
7/22/2023,8/1/2023,ED504,69701184,Tuition,,Primary,FD,Monthly,"$1,050.00 ",Old Price Discount,,,,($50.00),"$1,000.00 ", $-   ,"$1,000.00 ",ED504
7/22/2023,8/1/2023,ET187,65361310,Tuition,,Infant,FD,Monthly,"$1,400.00 ",Old Price Discount, Teacher Discount,,,($302.75),"$1,097.25 ",($52.25),"$1,045.00 ",ET187
7/22/2023,8/1/2023,ET932,69701332,Tuition,,Primary,FD,Monthly,"$1,050.00 ",Old Price Discount,,,,($50.00),"$1,000.00 ", $-   ,"$1,000.00 ",ET932
7/22/2023,8/1/2023,EM146,65369563,Tuition,,Primary,FD,Monthly,"$1,050.00 ",Old Price Discount, Healthcare Worker,,,($100.00),$950.00 , $-   ,$950.00 ,EM146
