Date,StudentName,FirstName,LastName,SiblingName,ChargeCategory,OriginalCharge,DiscountType,DiscountAmount,Adjustment,BillingAmount,Status,Gender,Age,City,State,Program,Room,Schedule,StartTime,EndTime
8/1/2023,Abdul hadi Bhangda,Abdul,hadi Bhangda,,Tuition,"$1,050.00",,$0.00,$0.00,"$1,050.00",Inactive,male,4,Plano,Texas,Primary,Chevalier,FD,7:00 AM,6:00 PM
8/1/2023,Abigail Esparza,Abigail,Esparza,Ragnar,Tuition,"$1,155.00",CCA Discount,-$428.89,$0.00,$726.11,Active,female,8,Richardson,Texas,Lower Elementary,Newton,FD,7:00 AM,6:00 PM
8/1/2023,Abrahem Igbara,Abrahem,Igbara,,Tuition,"$1,000.00",,$0.00,-$500.00,$500.00,Inactive,male,6,Garland,Texas,Lower Elementary,Cassatt,5SD,8:30 AM,2:45 PM
8/1/2023,Adam Atieh,Adam,Atieh,,Tuition,"$1,100.00",,$0.00,-$550.00,$550.00,Inactive,male,2,Garland,Texas,Toddler,Beethoven,5HD,8:30 AM,12:00 PM
8/1/2023,Adira Oberhansley,Adira,Oberhansley,,Tuition,"$1,000.00",Old Price Discount,-$50.00,$0.00,$950.00,Active,female,3,Garland,Texas,Primary,Chevalier,FD,7:00 AM,6:00 PM
8/1/2023,Alaina Barnwell,Alaina,Barnwell,,Tuition,"$1,400.00",CCA Discount,-$369.60,$0.00,"$1,030.40",Active,female,2,Garland,Texas,Infant,Debussy,FD,7:00 AM,6:00 PM
8/1/2023,Ali Khater,Ali,Khater,,Tuition,"$1,155.00",Sibling ,-$57.75,-$107.25,$990.00,Active,male,3,Garland,Texas,Toddler,Monet,FD,7:00 AM,6:00 PM
8/1/2023,Allison Gandara,Allison,Gandara,,Tuition,"$1,155.00",Employee discount,"-$1,155.00",$0.00,$0.00,Active,female,7,Garland,Texas,Lower Elementary,Newton,FD,7:00 AM,6:00 PM
8/1/2023,Alya Aboulnaga,Alya,Aboulnaga,,Tuition,"$1,155.00",,$0.00,$0.00,"$1,155.00",Active,female,7,Murphy,Texas,Lower Elementary,Newton,FD,7:00 AM,6:00 PM
8/1/2023,Ameera Jibrin,Ameera,Jibrin,,Tuition,"$1,050.00",Employee discount,"-$1,050.00",$0.00,$0.00,Active,female,5,Richardson,Texas,Primary,Cassatt,FD,7:00 AM,6:00 PM
8/1/2023,Ameera Jibrin,Ameera,Jibrin,,Tuition,"$1,050.00",Employee discount,-$550.00,-$25.00,$475.00,Active,female,5,Richardson,Texas,Primary,Cassatt,FD,7:00 AM,6:00 PM
8/1/2023,Ameera Jibrin,Ameera,Jibrin,,Tuition,$950.00,Employee discount,-$950.00,$0.00,$0.00,Active,female,5,Richardson,Texas,Primary,Cassatt,FD,7:00 AM,6:00 PM
8/1/2023,Amna Quraishi,Amna,Quraishi,,Tuition,"$1,050.00",Sibling ,-$100.00,$0.00,$950.00,Inactive,female,4,,,Primary,,FD,7:00 AM,6:00 PM
8/1/2023,Anahi Itzel Flores,Anahi,Itzel Flores,,Tuition,"$1,155.00",Old Price Discount,-$55.00,$0.00,"$1,100.00",Active,female,2,Garland,Texas,Toddler,Monet,FD,7:00 AM,6:00 PM
8/1/2023,Arfaan Basaria,Arfaan,Basaria,,Tuition,"$1,050.00",Employee discount,"-$1,050.00",$0.00,$0.00,Active,male,4,Carrollton,Texas,Primary,Van Gogh,FD,7:00 AM,6:00 PM
8/1/2023,Arfaan Basaria,Arfaan,Basaria,,Tuition,"$1,000.00",Employee discount,"-$1,000.00",$0.00,$0.00,Active,male,4,Carrollton,Texas,Primary,Van Gogh,FD,7:00 AM,6:00 PM
8/1/2023,Ariana Jetpuri,Ariana,Jetpuri,Aydin,Tuition,"$1,102.50",Sibling ,-$578.81,$0.00,$523.69,Active,female,8,Garland,Texas,Lower Elementary,Newton,5SD,8:30 AM,2:45 PM
8/1/2023,Arsal Quraishi,Arsal,Quraishi,,Tuition,"$1,102.50",Healthcare Worker,-$152.50,-$950.00,$0.00,Inactive,male,6,,,Lower Elementary,,5SD,8:30 AM,2:45 PM
8/1/2023,Asher Adibi,Asher,Adibi,,Tuition,"$1,050.00",Old Price Discount,-$50.00,-$50.00,$950.00,Active,male,4,Garland,Texas,Primary,Chevalier,FD,7:00 AM,6:00 PM
8/1/2023,Ashton Black,Ashton,Black,,Tuition,"$1,155.00",Sibling ,-$157.50,$0.00,$997.50,Inactive,male,8,,,Lower Elementary,Newton,5SD,8:30 AM,2:45 PM
8/1/2023,Aurora Johnson,Aurora,Johnson,Avah,Tuition,$525.00,CCA Discount,-$85.00,$0.00,$440.00,Inactive,female,,,,Primary,,FD,7:00 AM,6:00 PM
8/1/2023,Aurora Johnson,Aurora,Johnson,Avah,Tuition,"$1,000.00",CCA Discount,-$120.00,$0.00,$880.00,Inactive,female,,,,Primary,,FD,7:00 AM,6:00 PM
8/1/2023,Austin Cobar,Austin,Cobar,,Tuition,"$1,133.00",Military Discount,-$56.65,$0.00,"$1,076.35",Active,male,6,Garland,Texas,Lower Elementary,Newton,FD,7:00 AM,6:00 PM
8/1/2023,Ava Toufexis,Ava,Toufexis,June,Tuition,"$1,155.00",Old Price Discount,-$55.00,-$50.00,"$1,050.00",Active,female,3,Garland,Texas,Toddler,Mozart,FD,7:00 AM,6:00 PM
8/1/2023,Avah Johnson,Avah,Johnson,,Tuition,"$1,102.50",Old Price Discount,-$102.50,-$50.00,$950.00,Active,female,10,Richardson,Texas,Upper Elementary,Einstein,5SD,8:30 AM,2:45 PM
8/1/2023,Avery Mackens,Avery,Mackens,,Tuition,"$1,067.00",Old Price Discount,-$218.25,$0.00,$848.75,Inactive,female,3,Garland,Texas,Toddler,Monet,5SD,8:30 AM,2:45 PM
8/1/2023,Ayah Alhindi,Ayah,Alhindi,Noora,Tuition,"$1,000.00",Sibling ,-$525.00,$0.00,$475.00,Active,female,5,Plano,Texas,Primary,Cassatt,5SD,8:30 AM,2:45 PM
8/1/2023,Ayah Shurafa,Ayah,Shurafa,Sarah,Tuition,"$1,050.00",Friends & Family,-$100.00,$0.00,$950.00,Active,female,4,Rowlett,Texas,Primary,Chevalier,FD,7:00 AM,6:00 PM
8/1/2023,Ayah Shurafa,Ayah,Shurafa,Sarah,Tuition,"$1,155.00",Old Price Discount,-$105.00,"-$1,050.00",$0.00,Active,female,4,Rowlett,Texas,Primary,Chevalier,FD,7:00 AM,6:00 PM
8/1/2023,Aydin Hawlery,Aydin,Hawlery,Elind,Tuition,"$1,155.00",CCA Discount,-$107.80,$0.00,"$1,047.20",Active,male,3,Wylie,Texas,Toddler,Beethoven,FD,7:00 AM,6:00 PM
8/1/2023,Aydin Jetpuri,Aydin,Jetpuri,Ariana,Tuition,"$1,050.00",Old Price Discount,-$50.00,$0.00,"$1,000.00",Active,male,3,Garland,Texas,Primary,Van Gogh,FD,7:00 AM,6:00 PM
8/1/2023,Bonnie Sampson,Bonnie,Sampson,Maxwell,Tuition,"$1,155.00",Sibling ,-$252.50,$0.00,$902.50,Active,female,7,Garland,Texas,Lower Elementary,Newton,FD,7:00 AM,6:00 PM
8/1/2023,Bonnie Sampson,Bonnie,Sampson,Maxwell,Tuition,"$1,155.00",Sibling ,-$207.37,-$45.13,$902.50,Active,female,7,Garland,Texas,Lower Elementary,Newton,FD,7:00 AM,6:00 PM
8/1/2023,Bouchra Tayebi,Bouchra,Tayebi,Kaouthar,Tuition,"$1,102.50",Friends & Family,-$402.50,-$700.00,$0.00,Active,female,11,Richardson,Texas,Upper Elementary,Einstein,5SD,8:30 AM,2:45 PM
8/1/2023,Bouchra Tayebi,Bouchra,Tayebi,Kaouthar,Tuition,"$1,102.50",Friends & Family,-$332.50,-$70.00,$700.00,Active,female,11,Richardson,Texas,Upper Elementary,Einstein,5SD,8:30 AM,2:45 PM
8/1/2023,Cecelia Johnson,Cecelia,Johnson,Avah,Tuition,$700.00,CCA Discount,-$207.20,$0.00,$492.80,Inactive,female,,,,Infant,,FD,7:00 AM,6:00 PM
8/1/2023,Cecelia Johnson,Cecelia,Johnson,Avah,Tuition,"$1,400.00",CCA Discount,-$366.40,$0.00,"$1,033.60",Inactive,female,,,,Infant,,FD,7:00 AM,6:00 PM
8/1/2023,Celine Khater,Celine,Khater,Ali,Tuition,"$1,000.00",,$0.00,"-$1,000.00",$0.00,Inactive,female,4,,,Primary,,5SD,8:30 AM,2:45 PM
8/1/2023,Charlee Clayton,Charlee,Clayton,,Tuition,"$1,155.00",Sibling ,-$57.75,$0.00,"$1,097.25",Inactive,female,2,Garland,Texas,Toddler,Monet,FD,7:00 AM,6:00 PM
8/1/2023,Chidiebere Ekeocha,Chidiebere,Ekeocha,,Tuition,"$1,155.00",Healthcare Worker,-$57.75,$0.00,"$1,097.25",Active,male,3,Rowlett,Texas,Toddler,Mozart,FD,7:00 AM,6:00 PM
8/1/2023,Cleo Tarazona,Cleo,Tarazona,,Tuition,"$1,050.00",CCA Discount,-$130.00,$0.00,$920.00,Active,female,4,Garland,Texas,Primary,Van Gogh,FD,7:00 AM,6:00 PM
8/1/2023,Copelyn McAnally,Copelyn,McAnally,,Tuition,"$1,155.00",CCA Discount,-$179.80,$0.00,$975.20,Active,female,2,Garland,Texas,Toddler,Beethoven,FD,7:00 AM,6:00 PM
8/1/2023,Dahniyaal Haq,Dahniyaal,Haq,,Tuition,"$1,155.00",Old Price Discount,-$105.00,"-$1,050.00",$0.00,Inactive,male,7,,,Lower Elementary,,FD,7:00 AM,6:00 PM
8/1/2023,Daniel Tran,Daniel,Tran,Arlo,Tuition,"$1,155.00",,$0.00,$0.00,"$1,155.00",Inactive,male,2,Garland,Texas,Infant,Debussy,FD,7:00 AM,6:00 PM
8/1/2023,Darshan Alagar,Darshan,Alagar,,Tuition,$950.00,Corporate Discount,-$95.00,$0.00,$855.00,Active,male,4,Garland,Texas,Primary,Chevalier,5HD,8:30 AM,12:00 PM
8/1/2023,Dawoud Siddiqui,Dawoud,Siddiqui,Yusuf,Tuition,"$1,155.00",,$0.00,$0.00,"$1,155.00",Inactive,male,1,Richardson,Texas,Infant,Vivaldi,FD,7:00 AM,6:00 PM
8/1/2023,Demi McClure,Demi,McClure,Dessa,Tuition,"$1,050.00",Sibling ,-$100.00,-$47.50,$902.50,Active,female,5,Garland,Texas,Primary,Cassatt,FD,7:00 AM,6:00 PM
8/1/2023,Dessa McClure,Dessa,McClure,Demi,Tuition,"$1,155.00",Corporate Discount,-$110.00,-$47.50,$997.50,Active,female,3,Garland,Texas,Toddler,Monet,FD,7:00 AM,6:00 PM
8/1/2023,Dominik Escobar,Dominik,Escobar,Stefan,Tuition,"$1,100.00",Sibling ,-$152.38,$0.00,$947.63,Active,male,7,Garland,Texas,Lower Elementary,Newton,FD,7:00 AM,6:00 PM
8/1/2023,Easton Taylor,Easton,Taylor,Helios,Tuition,"$1,155.00",CCA Discount,-$428.89,$0.00,$726.11,Active,male,10,Garland,Texas,Upper Elementary,Einstein,FD,7:00 AM,6:00 PM
8/1/2023,Elena Schuerger,Elena,Schuerger,,Tuition,"$1,155.00",Old Price Discount,-$55.00,$0.00,"$1,100.00",Active,female,3,Richardson,Texas,Toddler,Monet,FD,7:00 AM,6:00 PM
8/1/2023,Elias Nichols,Elias,Nichols,,Tuition,"$1,000.00",Old Price Discount,-$50.00,$0.00,$950.00,Active,male,3,Garland,Texas,Primary,Chevalier,5SD,8:30 AM,2:45 PM
8/1/2023,Elind Hawlery,Elind,Hawlery,Aydin,Tuition,"$1,050.00",CCA Discount,-$70.34,$0.00,$979.66,Active,male,5,Wylie,Texas,Primary,Chevalier,FD,7:00 AM,6:00 PM
8/1/2023,Elizabeth Rhodes,Elizabeth,Rhodes,,Tuition,"$1,050.00",,$0.00,$0.00,"$1,050.00",Inactive,female,4,Richardson,Texas,Primary,Chevalier,FD,7:00 AM,6:00 PM
8/1/2023,Ella Tamo,Ella,Tamo,Liam,Tuition,"$1,050.00",Sibling ,-$100.00,-$47.50,$902.50,Active,female,5,Richardson,Texas,Primary,Cassatt,FD,7:00 AM,6:00 PM
8/1/2023,Elliana Medina Fuentes,Elliana,Medina Fuentes,,Tuition,"$1,155.00",Teacher Discount,-$110.00,-$47.50,$997.50,Active,female,3,Richardson,Texas,Toddler,Monet,FD,7:00 AM,6:00 PM
8/1/2023,Emerald Kirkpatrick,Emerald,Kirkpatrick,,Tuition,"$1,050.00",,$0.00,$0.00,"$1,050.00",Inactive,female,5,,,Primary,Cassatt,FD,7:00 AM,6:00 PM
8/1/2023,Emiliana Cammarano,Emiliana,Cammarano,,Tuition,"$1,400.00",,$0.00,$0.00,"$1,400.00",Inactive,female,2,Garland,Texas,Infant,Debussy,FD,7:00 AM,6:00 PM
8/1/2023,Emma Diaz,Emma,Diaz,,Tuition,"$1,050.00",Old Price Discount,-$50.00,$0.00,"$1,000.00",Active,female,3,Rowlett,Texas,Primary,Van Gogh,5SD,8:30 AM,2:45 PM
8/1/2023,Emma Tamo,Emma,Tamo,Liam,Tuition,"$1,400.00",Teacher Discount,-$302.75,-$52.25,"$1,045.00",Active,female,2,Richardson,Texas,Toddler,Beethoven,FD,7:00 AM,6:00 PM
8/1/2023,Emma Tran,Emma,Tran,Arlo,Tuition,"$1,050.00",Old Price Discount,-$50.00,$0.00,"$1,000.00",Active,female,3,,,Primary,Van Gogh,FD,7:00 AM,6:00 PM
8/1/2023,Ethan Mai,Ethan,Mai,,Tuition,"$1,050.00",Healthcare Worker,-$100.00,$0.00,$950.00,Active,male,4,Garland,Texas,Primary,Chevalier,FD,7:00 AM,6:00 PM
8/1/2023,Evangeline Kang,Evangeline,Kang,,Tuition,"$1,155.00",,$0.00,"-$1,155.00",$0.00,Active,female,2,Garland,Texas,Toddler,Beethoven,FD,7:00 AM,6:00 PM
8/1/2023,Eylan Hoeffner,Eylan,Hoeffner,,Tuition,"$1,050.00",,$0.00,"-$1,050.00",$0.00,Inactive,female,4,,,Primary,,FD,7:00 AM,6:00 PM
8/1/2023,Ezra Mackens,Ezra,Mackens,,Tuition,"$1,164.00",Sibling ,-$332.35,$0.00,"$4,158.27",Inactive,female,4,,,Primary,,5SD,8:30 AM,2:45 PM
8/1/2023,Gabriel Hambric,Gabriel,Hambric,,Tuition,"$1,050.00",,$0.00,-$262.50,$787.50,Inactive,male,5,Garland,Texas,Primary,Van Gogh,FD,7:00 AM,6:00 PM
8/1/2023,Genevieve Heake,Genevieve,Heake,,Tuition,"$1,155.00",,$0.00,$0.00,"$1,155.00",Active,female,2,Garland,Texas,Toddler,Mozart,FD,7:00 AM,6:00 PM
8/1/2023,Ghufran Alzobi,Ghufran,Alzobi,Nooran,Tuition,"$1,155.00",CCA Discount,-$428.89,$0.00,$726.11,Active,female,8,Garland,Texas,Lower Elementary,Newton,FD,7:00 AM,6:00 PM
8/1/2023,Hamza Sheikh,Hamza,Sheikh,,Tuition,"$1,155.00",Sibling ,-$157.50,-$997.50,$0.00,Inactive,male,8,,,Lower Elementary,,FD,7:00 AM,6:00 PM
8/1/2023,Helios Taylor,Helios,Taylor,Easton,Tuition,"$1,155.00",CCA Discount,-$179.80,$0.00,$975.20,Active,male,2,Garland,Texas,Toddler,Monet,FD,7:00 AM,6:00 PM
8/1/2023,Houston Randle,Houston,Randle,,Tuition,"$1,155.00",Old Price Discount,-$55.00,$0.00,"$1,100.00",Active,male,2,Garland,Texas,Toddler,Beethoven,FD,7:00 AM,6:00 PM
8/1/2023,Hunter Taylor,Hunter,Taylor,Easton,Tuition,"$1,400.00",CCA Discount,-$369.60,$0.00,"$1,030.40",Active,male,1,Garland,Texas,Infant,Vivaldi,FD,7:00 AM,6:00 PM
8/1/2023,Isabella Downs,Isabella,Downs,,Tuition,"$1,050.00",Sibling ,-$52.50,$0.00,$997.50,Active,female,5,Richardson,Texas,Primary,Van Gogh,FD,7:00 AM,6:00 PM
8/1/2023,Isha Dissanayake,Isha,Dissanayake,,Tuition,"$1,155.00",Teacher Discount,-$162.25,-$2.75,$990.00,Active,female,3,Rowlett,Texas,Toddler,Monet,FD,7:00 AM,6:00 PM
8/1/2023,Isla Kerns,Isla,Kerns,Liam,Tuition,"$1,155.00",,$0.00,$0.00,"$1,155.00",Active,female,3,Garland,Texas,Primary,Van Gogh,FD,7:00 AM,6:00 PM
8/1/2023,Iva Ogunyemi,Iva,Ogunyemi,,Tuition,"$1,155.00",Corporate Discount,-$110.00,"-$1,045.00",$0.00,Active,female,3,Plano,Texas,Primary,Van Gogh,FD,7:00 AM,6:00 PM
8/1/2023,Ivory Black,Ivory,Black,,Tuition,"$1,050.00",Old Price Discount,-$50.00,-$50.00,$950.00,Inactive,female,5,Rowlett,Texas,Primary,Chevalier,5SD,8:30 AM,2:45 PM
8/1/2023,Jaden Cereceres,Jaden,Cereceres,,Tuition,"$1,155.00",Healthcare Worker,-$157.50,$0.00,$997.50,Active,male,11,Sachse,Texas,Upper Elementary,Einstein,FD,7:00 AM,6:00 PM
8/1/2023,Jasmine Ali,Jasmine,Ali,,Tuition,"$1,050.00",Employee discount,"-$1,050.00",$0.00,$0.00,Inactive,female,4,,,Primary,,FD,7:00 AM,6:00 PM
8/1/2023,Jassem Sheikh,Jassem,Sheikh,,Tuition,"$1,155.00",Old Price Discount,-$105.00,"-$1,050.00",$0.00,Inactive,male,8,,,Lower Elementary,,FD,7:00 AM,6:00 PM
8/1/2023,Jena Altarda,Jena,Altarda,Layaan,Tuition,"$1,050.00",Friends & Family,-$550.00,$0.00,$550.00,Active,female,3,Wylie,Texas,Primary,Van Gogh,FD,7:00 AM,6:00 PM
8/1/2023,Jenna Alsabawe,Jenna,Alsabawe,Taleen,Tuition,"$1,102.50",Employee discount,"-$1,102.50",$0.00,$0.00,Active,female,8,Garland,Texas,Lower Elementary,Newton,5SD,8:30 AM,2:45 PM
8/1/2023,Jonah Fidan,Jonah,Fidan,,Tuition,"$1,050.00",,$0.00,$0.00,"$1,050.00",Active,male,4,Sachse,Texas,Primary,Cassatt,FD,7:00 AM,6:00 PM
8/1/2023,Jonathan Nguyen,Jonathan,Nguyen,Amadeus,Tuition,"$1,155.00",,$0.00,$0.00,"$1,155.00",Active,male,6,Garland,Texas,Lower Elementary,Newton,FD,7:00 AM,6:00 PM
8/1/2023,Jude Akar,Jude,Akar,Karam,Tuition,"$1,155.00",Employee discount,"-$1,155.00",$0.00,$0.00,Active,male,7,Garland,Texas,Lower Elementary,Newton,FD,7:00 AM,6:00 PM
8/1/2023,Jude Hart,Jude,Hart,,Tuition,"$1,102.50",Old Price Discount,-$102.50,$0.00,"$1,000.00",Active,female,7,Plano,Texas,Lower Elementary,Newton,5SD,8:30 AM,2:45 PM
8/1/2023,Julia Guilbert,Julia,Guilbert,,Tuition,"$1,155.00",Old Price Discount,-$55.00,"-$1,100.00",$0.00,Active,female,2,Richardson,Texas,Toddler,Beethoven,FD,7:00 AM,6:00 PM
8/1/2023,Juliana Fuentes,Juliana,Fuentes,,Tuition,"$1,050.00",CCA Discount,-$130.00,$0.00,$920.00,Active,female,4,Garland,Texas,Primary,Chevalier,FD,7:00 AM,6:00 PM
8/1/2023,June Toufexis,June,Toufexis,Ava,Tuition,"$1,050.00",Sibling ,-$147.50,-$45.12,$857.38,Active,female,4,Garland,Texas,Primary,Van Gogh,FD,7:00 AM,6:00 PM
8/1/2023,Kabir Kumar,Kabir,Kumar,,Tuition,"$1,097.25",,,$0.00,"$1,097.25",Active,male,3,Rowlett,Texas,Primary,Van Gogh,FD,7:00 AM,6:00 PM
8/1/2023,Kaouthar Tayebi,Kaouthar,Tayebi,Bouchra,Tuition,"$1,102.50",Friends & Family,-$402.50,-$700.00,$0.00,Active,female,11,Richardson,Texas,Upper Elementary,Einstein,5SD,8:30 AM,2:45 PM
8/1/2023,Kaouthar Tayebi,Kaouthar,Tayebi,Bouchra,Tuition,"$1,102.50",Friends & Family,-$332.50,-$70.00,$700.00,Active,female,11,Richardson,Texas,Upper Elementary,Einstein,5SD,8:30 AM,2:45 PM
8/1/2023,Karam Akar,Karam,Akar,Jude,Tuition,"$1,050.00",Employee discount,"-$1,050.00",$0.00,$0.00,Active,male,4,Garland,Texas,Primary,Van Gogh,FD,7:00 AM,6:00 PM
8/1/2023,Katherine Li,Katherine,Li,,Tuition,"$1,050.00",Old Price Discount,-$50.00,-$50.00,$950.00,Active,female,5,Garland,Texas,Primary,Van Gogh,FD,7:00 AM,6:00 PM
8/1/2023,Keyan Jibrin,Keyan,Jibrin,Ameera,Tuition,"$1,155.00",Employee discount,"-$1,155.00",$0.00,$0.00,Inactive,male,9,Richardson,Texas,Upper Elementary,Einstein,FD,7:00 AM,6:00 PM
8/1/2023,Keyan Jibrin,Keyan,Jibrin,Ameera,Tuition,"$1,155.00",Employee discount,-$630.00,-$25.00,$500.00,Inactive,male,9,Richardson,Texas,Upper Elementary,Einstein,FD,7:00 AM,6:00 PM
8/1/2023,Keyan Jibrin,Keyan,Jibrin,Ameera,Tuition,"$1,000.00",Employee discount,"-$1,000.00",$0.00,$0.00,Inactive,male,9,Richardson,Texas,Upper Elementary,Einstein,FD,7:00 AM,6:00 PM
8/1/2023,Khadijah Yussuf,Khadijah,Yussuf,,Tuition,"$1,102.50",,$0.00,"-$1,102.50",$0.00,Inactive,female,6,,,Lower Elementary,,5SD,8:30 AM,2:45 PM
8/1/2023,Kingston Betters,Kingston,Betters,,Tuition,"$1,050.00",Old Price Discount,-$50.00,-$50.00,$950.00,Active,male,4,Garland,Texas,Primary,Chevalier,FD,7:00 AM,6:00 PM
8/1/2023,Laina Miller,Laina,Miller,,Tuition,"$1,155.00",,$0.00,$0.00,"$1,155.00",Inactive,female,3,Murphy,Texas,Toddler,Beethoven,FD,7:00 AM,6:00 PM
8/1/2023,Langston Manning Conner,Langston,Manning Conner,,Tuition,"$1,050.00",Corporate Discount,-$52.50,$0.00,$997.50,Active,male,3,Garland,Texas,Primary,Van Gogh,FD,7:00 AM,6:00 PM
8/1/2023,Layaan Altarda,Layaan,Altarda,Jena,Tuition,"$1,155.00",Friends & Family,-$605.00,$0.00,$550.00,Active,female,6,Wylie,Texas,Lower Elementary,Newton,FD,7:00 AM,6:00 PM
8/1/2023,Layaan Altarda,Layaan,Altarda,Jena,Tuition,$100.00,,$0.00,$0.00,$100.00,Active,female,6,Wylie,Texas,Lower Elementary,Newton,FD,7:00 AM,6:00 PM
8/1/2023,Leah Van Beber,Leah,Van Beber,,Tuition,"$1,050.00",Old Price Discount,-$50.00,$0.00,"$1,000.00",Active,female,3,Richardson,Texas,Primary,Van Gogh,FD,7:00 AM,6:00 PM
8/1/2023,Leila Johnson,Leila,Johnson,Avah,Tuition,$577.50,CCA Discount,-$111.10,$0.00,$466.40,Inactive,female,,,,Toddler,,FD,7:00 AM,6:00 PM
8/1/2023,Leila Johnson,Leila,Johnson,Avah,Tuition,"$1,155.00",CCA Discount,-$222.20,$0.00,$932.80,Inactive,female,,,,Toddler,,FD,7:00 AM,6:00 PM
8/1/2023,Liam Kerns,Liam,Kerns,Isla,Tuition,"$1,050.00",Sibling ,-$52.50,$0.00,$997.50,Active,male,5,Garland,Texas,Primary,Chevalier,FD,7:00 AM,6:00 PM
8/1/2023,Liam Tamo,Liam,Tamo,Ella,Tuition,"$1,155.00",Sibling ,-$157.50,-$47.50,$950.00,Active,male,7,Richardson,Texas,Lower Elementary,Newton,FD,7:00 AM,6:00 PM
8/1/2023,Lily Sarkar,Lily,Sarkar,,Tuition,"$1,050.00",,$0.00,$0.00,"$1,050.00",Active,female,3,Garland,Texas,Toddler,Beethoven,5SD,8:30 AM,2:45 PM
8/1/2023,London Frye,London,Frye,,Tuition,"$1,155.00",,$0.00,$0.00,"$1,155.00",Active,female,7,Garland,Texas,Lower Elementary,Newton,FD,7:00 AM,6:00 PM
8/1/2023,Lucas Salm,Lucas,Salm,,Tuition,$950.00,,$0.00,-$950.00,$0.00,Inactive,male,4,,,Primary,,5SD,8:30 AM,2:45 PM
8/1/2023,Luna Clayton,Luna,Clayton,,Tuition,"$1,050.00",Teacher Discount,-$52.50,$0.00,$997.50,Inactive,female,4,,,Primary,,FD,7:00 AM,6:00 PM
8/1/2023,Luna Hernandez,Luna,Hernandez,,Tuition,"$1,100.00",Old Price Discount,-$50.00,$0.00,"$1,050.00",Active,female,3,Plano,Texas,Toddler,Mozart,FD,7:00 AM,6:00 PM
8/1/2023,Majdi ElKhalili,Majdi,ElKhalili,,Tuition,"$1,050.00",,$0.00,$0.00,"$1,050.00",Active,male,4,Richardson,Texas,Primary,Cassatt,FD,7:00 AM,6:00 PM
8/1/2023,Manasvi Manukonda,Manasvi,Manukonda,,Tuition,"$1,100.00",Corporate Discount,-$55.00,$0.00,"$1,045.00",Active,male,3,Richardson,Texas,Toddler,Monet,5SD,8:30 AM,2:45 PM
8/1/2023,Marina Araniti,Marina,Araniti,,Tuition,"$1,050.00",Military Discount,-$52.50,$0.00,$997.50,Inactive,female,5,Richardson,Texas,Primary,Chevalier,FD,7:00 AM,6:00 PM
8/1/2023,Matthew Lee,Matthew,Lee,,Tuition,"$1,050.00",Corporate Discount,-$100.00,-$950.00,$0.00,Inactive,male,4,,,Primary,,FD,7:00 AM,6:00 PM
8/1/2023,Maxwell Sampson,Maxwell,Sampson,Bonnie,Tuition,"$1,155.00",Old Price Discount,-$105.00,-$50.00,"$1,000.00",Active,male,11,Garland,Texas,Upper Elementary,Einstein,FD,7:00 AM,6:00 PM
8/1/2023,Maya Abunijmeh,Maya,Abunijmeh,,Tuition,"$1,000.00",,$0.00,$0.00,"$1,000.00",Active,female,6,Sachse,Texas,Lower Elementary,Newton,5SD,8:30 AM,2:45 PM
8/1/2023,Mia Hasan,Mia,Hasan,,Tuition,"$1,000.00",,$0.00,-$500.00,$500.00,Inactive,female,5,Mckinney,Texas,Primary,Cassatt,5SD,8:30 AM,2:45 PM
8/1/2023,Miguel Bonilla,Miguel,Bonilla,,Tuition,"$1,400.00",,$0.00,$0.00,"$1,400.00",Active,male,2,Dallas,Texas,Infant,Debussy,FD,7:00 AM,6:00 PM
8/1/2023,Milo Arnquist,Milo,Arnquist,,Tuition,"$1,155.00",Old Price Discount,-$105.00,-$50.00,"$1,000.00",Inactive,male,10,Garland,Texas,Upper Elementary,Einstein,FD,7:00 AM,6:00 PM
8/1/2023,Minnie Attebery,Minnie,Attebery,,Tuition,"$1,155.00",Healthcare Worker,-$110.00,$0.00,"$1,045.00",Active,female,3,Garland,Texas,Toddler,Beethoven,FD,7:00 AM,6:00 PM
8/1/2023,Mira Vayni,Mira,Vayni,,Tuition,"$1,050.00",Friends & Family,-$250.00,-$800.00,$0.00,Inactive,female,4,Garland,Texas,Primary,Van Gogh,FD,7:00 AM,6:00 PM
8/1/2023,Mira Vayni,Mira,Vayni,,Tuition,"$1,050.00",Friends & Family,-$170.00,$0.00,$880.00,Inactive,female,4,Garland,Texas,Primary,Van Gogh,FD,7:00 AM,6:00 PM
8/1/2023,Mojore Temitope,Mojore,Temitope,,Tuition,"$1,155.00",,$0.00,$0.00,"$1,155.00",Active,male,3,Garland,Texas,Toddler,Monet,FD,7:00 AM,6:00 PM
8/1/2023,Muhammad baari Alikhan,Muhammad,baari Alikhan,,Tuition,$950.00,Old Price Discount,-$700.00,-$250.00,$0.00,Active,male,4,Sachse,Texas,Primary,Chevalier,5HD,8:30 AM,12:00 PM
8/1/2023,Muhammad Ruhaan,Muhammad,Ruhaan,,Tuition,"$1,000.00",Old Price Discount,-$50.00,$0.00,$950.00,Active,male,4,Garland,Texas,Primary,Cassatt,5SD,8:30 AM,2:45 PM
8/1/2023,Naya Kato,Naya,Kato,,Tuition,"$1,000.00",Friends & Family,-$120.00,-$880.00,$0.00,Active,female,5,Sachse,Texas,Primary,Cassatt,5SD,8:30 AM,2:45 PM
